Year,RCO 2.6 CO2 ppm,RCP 4.5 CO2 ppm,RCO 6.0 CO2 ppm,RCP 8.5 CO2 ppm
169865.5,288.602,316.535,338.626,404.516
169874.5,288.6,316.529,338.615,404.493
169965.5,288.597,316.519,338.599,404.457
169974.5,288.595,316.512,338.589,404.435
170065.5,288.592,316.502,338.572,404.399
170074.5,288.591,316.496,338.562,404.376
170165.5,288.588,316.486,338.546,404.34
170174.5,288.586,316.48,338.536,404.317
170265.5,288.583,316.47,338.519,404.281
170274.5,288.582,316.463,338.509,404.259
170365.5,288.579,316.453,338.493,404.223
170374.5,288.577,316.447,338.483,404.2
170465.5,288.574,316.437,338.466,404.164
170474.5,288.572,316.431,338.456,404.142
170565.5,288.57,316.421,338.44,404.106
170574.5,288.568,316.414,338.43,404.083
170665.5,288.565,316.404,338.413,404.047
170674.5,288.563,316.398,338.403,404.025
170765.5,288.561,316.388,338.387,403.989
170774.5,288.559,316.382,338.377,403.966
170865.5,288.556,316.372,338.36,403.93
170874.5,288.554,316.365,338.35,403.908
170965.5,288.552,316.355,338.334,403.872
170974.5,288.55,316.349,338.324,403.849
171065.5,288.547,316.339,338.307,403.814
171074.5,288.545,316.333,338.297,403.791
171165.5,288.542,316.323,338.281,403.755
171174.5,288.541,316.316,338.271,403.733
171265.5,288.538,316.306,338.255,403.697
171274.5,288.536,316.3,338.244,403.675
171365.5,288.533,316.29,338.228,403.639
171374.5,288.532,316.284,338.218,403.616
171465.5,288.529,316.274,338.202,403.58
171474.5,288.527,316.267,338.192,403.558
171565.5,288.524,316.257,338.175,403.522
171574.5,288.523,316.251,338.165,403.5
171665.5,288.52,316.241,338.149,403.464
171674.5,288.518,316.235,338.139,403.442
171765.5,288.515,316.225,338.123,403.406
171774.5,288.513,316.219,338.112,403.384
171865.5,288.511,316.209,338.096,403.348
171874.5,288.509,316.202,338.086,403.325
171965.5,288.506,316.192,338.07,403.29
171974.5,288.504,316.186,338.06,403.267
172065.5,288.502,316.176,338.044,403.232
172074.5,288.5,316.17,338.033,403.209
172165.5,288.497,316.16,338.017,403.174
172174.5,288.495,316.154,338.007,403.151
172265.5,288.493,316.144,337.991,403.116
172274.5,288.491,316.137,337.981,403.093
172365.5,288.488,316.128,337.965,403.058
172374.5,288.486,316.121,337.955,403.035
172465.5,288.484,316.111,337.938,403
172474.5,288.482,316.105,337.928,402.978
172565.5,288.479,316.095,337.912,402.942
172574.5,288.477,316.089,337.902,402.92
172665.5,288.475,316.079,337.886,402.884
172674.5,288.473,316.073,337.876,402.862
172765.5,288.47,316.063,337.86,402.826
172774.5,288.468,316.056,337.85,402.804
172865.5,288.466,316.047,337.833,402.768
172874.5,288.464,316.04,337.823,402.746
172965.5,288.461,316.03,337.807,402.711
172974.5,288.459,316.024,337.797,402.688
173065.5,288.457,316.014,337.781,402.653
173074.5,288.455,316.008,337.771,402.631
173165.5,288.452,315.998,337.755,402.595
173174.5,288.45,315.992,337.745,402.573
173265.5,288.448,315.982,337.729,402.538
173274.5,288.446,315.976,337.719,402.515
173365.5,288.443,315.966,337.702,402.48
173374.5,288.441,315.959,337.692,402.458
173465.5,288.439,315.95,337.676,402.422
173474.5,288.437,315.943,337.666,402.4
173565.5,288.434,315.934,337.65,402.365
173574.5,288.432,315.927,337.64,402.343
173665.5,288.43,315.917,337.624,402.307
173674.5,288.428,315.911,337.614,402.285
173765.5,288.425,315.901,337.598,402.25
173774.5,288.423,315.895,337.588,402.228
173865.5,288.421,315.885,337.572,402.192
173874.5,288.419,315.879,337.562,402.17
173965.5,288.416,315.869,337.546,402.135
173974.5,288.414,315.863,337.536,402.113
174065.5,288.412,315.853,337.52,402.077
174074.5,288.41,315.847,337.51,402.055
174165.5,288.407,315.837,337.494,402.02
174174.5,288.405,315.831,337.484,401.998
174265.5,288.403,315.821,337.468,401.963
174274.5,288.401,315.815,337.457,401.94
174365.5,288.398,315.805,337.442,401.905
174374.5,288.396,315.798,337.431,401.883
174465.5,288.394,315.789,337.415,401.848
174474.5,288.392,315.782,337.405,401.826
174565.5,288.389,315.773,337.389,401.791
174574.5,288.388,315.766,337.379,401.769
174665.5,288.385,315.757,337.363,401.733
174674.5,288.383,315.75,337.353,401.711
174765.5,288.38,315.741,337.337,401.676
174774.5,288.379,315.734,337.327,401.654
174865.5,288.376,315.725,337.311,401.619
174874.5,288.374,315.718,337.301,401.597
174965.5,288.371,315.708,337.286,401.562
174974.5,288.37,315.702,337.275,401.54
175065.5,288.367,315.692,337.26,401.505
175074.5,288.365,315.686,337.25,401.483
175165.5,288.363,315.676,337.234,401.448
175174.5,288.361,315.67,337.224,401.426
175265.5,288.358,315.66,337.208,401.391
175274.5,288.356,315.654,337.198,401.369
175365.5,288.354,315.644,337.182,401.334
175374.5,288.352,315.638,337.172,401.312
175465.5,288.349,315.628,337.156,401.277
175474.5,288.347,315.622,337.146,401.255
175565.5,288.345,315.612,337.13,401.22
175574.5,288.343,315.606,337.12,401.198
175665.5,288.34,315.597,337.104,401.163
175674.5,288.339,315.59,337.094,401.141
175765.5,288.336,315.581,337.078,401.106
175774.5,288.334,315.574,337.068,401.084
175865.5,288.331,315.565,337.052,401.049
175874.5,288.33,315.558,337.042,401.027
175965.5,288.327,315.549,337.027,400.992
175974.5,288.325,315.542,337.017,400.97
176065.5,288.322,315.533,337.001,400.935
176074.5,288.321,315.526,336.991,400.913
176165.5,288.318,315.517,336.975,400.878
176174.5,288.316,315.511,336.965,400.857
176265.5,288.314,315.501,336.949,400.822
176274.5,288.312,315.495,336.939,400.8
176365.5,288.309,315.485,336.923,400.765
176374.5,288.307,315.479,336.913,400.743
176465.5,288.305,315.469,336.897,400.708
176474.5,288.303,315.463,336.887,400.687
176565.5,288.3,315.453,336.872,400.652
176574.5,288.299,315.447,336.862,400.63
176665.5,288.296,315.437,336.846,400.595
176674.5,288.294,315.431,336.836,400.573
176765.5,288.291,315.421,336.82,400.538
176774.5,288.29,315.415,336.81,400.517
176865.5,288.287,315.405,336.794,400.482
176874.5,288.285,315.399,336.784,400.46
176965.5,288.283,315.389,336.769,400.425
176974.5,288.281,315.383,336.759,400.404
